time_s,x_m,y_m,z_m,qx,qy,qz,qw
47.829758405685425,0.6794806539420981,0.21462582242460693,0.3072429527726116,0.38997168983534813,-0.9202422361809318,-0.028680115890142552,0.015929809423872
47.8546838760376,0.6777684627072064,0.21571701936555174,0.308144751397946,0.39153444720939606,-0.9195532633624666,-0.029096663518897718,0.016611943303134445
47.87470459938049,0.6764703791303699,0.2164328181720884,0.3089630828511525,0.3926651706911187,-0.9190565829091291,-0.02927750653749961,0.01708475193402637
47.89478826522827,0.6752270011418622,0.21700234942689595,0.30975660632954943,0.39368190467262026,-0.9186109945861765,-0.029316621822346768,0.017576525364737885
47.91965293884277,0.6736902281808758,0.21762573820845663,0.3107289058912174,0.3949097006773834,-0.9180747476604034,-0.029209609419426977,0.018217703941554413
47.93969011306763,0.6724247023500187,0.21811340938540377,0.3115296187114989,0.3959015395604593,-0.9176405492563526,-0.029090943468557395,0.018748609081848416
47.96474885940552,0.6709369842098689,0.21870666521758073,0.3127869058569186,0.39705148194982437,-0.9171391288591332,-0.028961729717318422,0.019161346745263565
47.98475623130798,0.6699693670643319,0.21911281741056235,0.3140722966584491,0.3978000547166219,-0.9168195358722305,-0.028832624160922637,0.0191241965660682
48.00969958305359,0.6688867941866881,0.2196070191693843,0.3157276073696817,0.3986561773777488,-0.9164561246192918,-0.028686326000133835,0.018934587061428122
48.029706954956055,0.6679478051699861,0.22002354230492846,0.31694186166211125,0.3993615201996977,-0.9161524133959591,-0.02859059948415753,0.01891320262903516
48.054640769958496,0.666748401783999,0.22038184685678264,0.3182980445641196,0.40011006202485516,-0.9158337656923933,-0.028234668055681405,0.019059260320568577
48.07465982437134,0.6658118693749273,0.22052298933415454,0.31925243235830936,0.4006285778084968,-0.9156159589632828,-0.027792218932046184,0.01928084287679245
48.0997211933136,0.6646393333461525,0.22057638965471366,0.3202587279055152,0.40127707713391964,-0.9153407894467604,-0.027184313298133124,0.019722060047934302
48.12470197677612,0.6634619714383077,0.22048279230899084,0.32107802017381265,0.40187343061434394,-0.9150850525512714,-0.026513475012150976,0.02035013529347695
48.14967489242554,0.6622952267094178,0.22036195777111436,0.3217188606302338,0.402486087980082,-0.9148208840445233,-0.025752940949204453,0.02108281601201392
48.16974997520447,0.6615087605277198,0.22020700053818432,0.32224112516675085,0.4029023858430691,-0.9146456048892134,-0.025087026809854515,0.02153429879881485
48.194644927978516,0.6606923608976447,0.21990954289583672,0.3228432587544543,0.4032792404356464,-0.9144906295362651,-0.024246087062061036,0.02201976353601833
